student_id,age,gender,gaming_hours,study_hours,sleep_hours,attendance,gaming_genre,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades
3534,18,Male,3.9,3.4,5.1,87.1,Casual,0.2,7.5,272.10,7.28,Medium,56
3535,20,Female,2.0,8.5,8.0,82.3,Casual,4.2,3.8,296.89,6.10,Medium,100
3536,23,Female,4.1,8.4,5.4,97.4,RPG,4.7,5.4,268.54,8.67,High,80
3537,21,Other,1.1,3.5,8.4,84.1,RPG,2.2,7.0,306.16,6.32,Medium,74
3538,19,Female,5.5,7.6,4.5,85.4,RPG,2.5,11.3,250.70,15.05,High,66
3539,17,Female,2.7,7.1,4.9,84.0,RPG,2.1,5.3,274.22,8.11,High,83
3540,24,Female,2.1,5.3,7.6,88.9,FPS,5.0,7.0,280.00,9.89,Medium,80
3541,16,Female,7.7,2.8,4.9,65.4,RPG,4.5,13.0,241.79,18.38,Low,14
3542,16,Female,6.2,9.0,4.8,95.8,FPS,0.2,9.5,237.13,12.11,High,77
3543,19,Male,6.3,7.1,6.8,61.7,Casual,3.9,8.4,241.99,12.11,Low,80
3544,22,Female,5.0,2.5,8.2,85.6,FPS,3.0,6.6,272.02,10.22,Medium,42
3545,16,Male,6.7,7.3,5.3,84.6,Casual,0.1,8.4,236.78,14.69,High,67
3546,24,Female,6.1,7.7,8.2,68.3,FPS,2.2,11.1,255.93,17.39,Low,78
3547,19,Male,4.8,9.0,8.0,61.6,Casual,0.8,7.7,253.64,10.76,Medium,93
3548,18,Female,7.7,3.0,6.9,65.6,FPS,4.4,12.2,243.27,20.97,Low,29
3549,16,Male,1.5,9.9,7.2,70.9,Casual,0.1,5.2,303.91,8.44,Medium,100
3550,19,Male,7.6,2.4,4.2,95.3,FPS,4.4,10.5,229.13,17.45,Low,18
3551,24,Female,3.2,6.4,5.8,94.2,RPG,4.7,4.8,279.83,8.49,Medium,89
3552,21,Male,4.2,6.9,5.3,62.6,FPS,0.4,6.9,276.89,8.88,Medium,63
3553,21,Female,1.0,4.8,4.8,71.6,RPG,3.6,6.2,310.60,7.92,Medium,69
3554,16,Male,4.3,5.3,6.0,95.6,Casual,2.7,9.4,236.19,9.90,Medium,58
3555,17,Male,4.9,9.0,5.8,69.5,Casual,4.8,6.0,256.84,12.75,High,66
3556,21,Male,8.0,6.8,7.6,99.8,FPS,4.0,9.7,227.46,14.75,Low,53
3557,17,Female,7.8,5.5,7.0,70.3,RPG,3.5,12.6,216.72,19.27,Low,43
3558,18,Male,7.7,2.2,8.6,89.6,Casual,4.6,10.4,222.20,19.03,Low,31
3559,19,Female,2.8,1.1,4.7,76.7,RPG,0.8,7.0,282.64,9.51,Medium,36
3560,20,Male,7.9,2.1,4.3,65.5,FPS,1.9,11.7,240.79,16.83,Low,7
3561,24,Male,3.6,9.6,6.7,70.2,FPS,4.2,7.9,282.30,8.87,Medium,89
3562,19,Male,6.8,7.9,4.0,87.0,RPG,0.5,8.1,241.57,17.33,High,72
3563,24,Male,1.7,9.7,7.9,73.5,FPS,4.7,7.4,287.58,5.28,Medium,100
3564,18,Female,4.1,1.3,6.5,84.2,RPG,3.7,5.2,264.55,7.71,Medium,40
3565,23,Female,7.7,7.1,6.4,68.2,RPG,2.2,8.8,235.74,18.99,Low,49
3566,16,Female,7.6,1.4,5.8,77.9,FPS,1.7,9.7,235.64,16.10,Low,13
3567,24,Male,5.5,8.0,5.9,80.5,RPG,0.7,11.4,240.15,13.81,High,84
3568,24,Male,6.4,4.4,6.2,76.5,Casual,0.5,7.7,257.43,17.12,Low,41
3569,17,Male,1.4,1.9,4.1,67.9,FPS,2.1,6.8,294.47,4.21,Medium,55
3570,19,Female,5.8,6.1,4.4,78.5,FPS,4.2,7.6,254.34,10.98,Low,51
3571,23,Male,4.9,3.5,6.5,87.7,Casual,2.7,6.5,288.06,11.01,Medium,57
3572,22,Female,0.7,6.9,4.8,98.6,FPS,2.3,5.6,307.06,3.97,Medium,83
3573,16,Male,0.9,6.9,7.9,91.6,Casual,1.6,6.1,310.76,2.88,Medium,96
3574,20,Male,0.9,7.4,5.4,66.5,Casual,0.8,5.8,303.97,5.83,High,87
3575,22,Male,5.8,9.9,4.5,70.9,Casual,5.0,8.0,252.27,12.72,High,84
3576,19,Male,1.1,4.5,5.2,63.2,RPG,0.1,6.5,320.69,5.09,Medium,68
3577,16,Female,3.7,5.2,5.8,65.4,RPG,1.6,5.1,273.17,8.15,Medium,57
3578,24,Male,2.9,8.2,4.2,70.0,Casual,3.9,5.6,282.74,4.98,High,78
3579,20,Female,4.4,6.2,4.7,68.0,FPS,2.6,7.7,278.24,8.83,Medium,65
3580,17,Male,5.7,1.3,5.6,68.6,FPS,1.6,7.0,239.57,8.81,Low,14
3581,23,Female,5.5,8.6,5.6,69.2,FPS,5.0,9.4,255.07,15.19,High,75
3582,17,Male,4.1,1.5,8.0,72.0,Casual,3.1,7.9,263.28,10.14,Medium,45
3583,18,Female,3.7,2.5,8.2,65.0,RPG,1.5,9.7,273.10,12.39,Medium,48
3584,16,Female,3.2,1.9,5.0,71.1,RPG,4.2,7.3,272.97,7.51,Medium,41
3585,17,Other,6.9,1.7,4.6,87.5,RPG,0.8,9.9,222.91,17.59,Low,17
3586,22,Male,2.7,1.2,7.2,69.5,RPG,2.3,7.6,266.11,4.54,Medium,53
3587,17,Female,2.1,1.5,8.0,66.9,FPS,4.2,4.7,290.63,7.42,Medium,54
3588,21,Male,6.0,5.0,8.8,62.7,RPG,4.9,9.6,250.88,13.57,Low,55
3589,18,Male,2.9,3.3,4.0,80.0,RPG,1.9,4.2,293.57,3.63,Medium,59
3590,19,Male,6.8,2.1,6.1,93.7,RPG,0.7,9.4,225.29,9.22,Low,26
3591,23,Male,2.6,6.9,7.7,62.4,Casual,2.8,6.3,290.08,8.06,Medium,76
3592,18,Other,5.6,3.0,8.1,81.7,RPG,4.7,10.1,258.15,15.47,Low,54
3593,21,Male,0.4,1.2,4.3,86.0,Casual,3.3,1.9,319.28,1.59,Medium,27
3594,16,Female,3.1,4.8,7.4,83.7,RPG,3.0,8.1,285.62,9.86,Medium,69
3595,22,Female,2.8,3.8,5.4,95.1,RPG,1.6,8.3,265.38,9.14,Medium,62
3596,23,Female,6.5,3.9,4.4,94.7,Casual,3.0,8.9,240.44,14.38,Low,31
3597,23,Female,7.7,5.0,6.5,62.3,Casual,4.4,12.6,226.30,19.81,Low,31
3598,18,Male,3.7,7.0,4.8,74.4,RPG,1.9,5.6,281.17,5.38,High,66
3599,16,Female,6.6,6.6,7.7,86.8,FPS,1.2,10.2,254.67,15.21,Low,53
3600,24,Male,5.6,9.4,7.7,98.1,FPS,2.4,10.6,250.21,15.06,Low,100
3601,21,Female,7.7,5.7,8.2,92.2,FPS,1.9,10.7,223.67,16.05,Low,55
3602,24,Female,6.5,5.3,5.9,67.1,FPS,2.4,7.6,243.43,14.06,Low,46
3603,22,Other,0.6,2.9,4.1,71.2,RPG,0.5,4.3,312.78,0.74,Medium,51
3604,16,Male,5.7,7.8,5.3,90.5,Casual,1.7,10.9,255.80,14.18,High,83
3605,16,Male,4.3,2.3,6.3,78.9,RPG,4.1,5.8,273.93,7.89,Medium,47
3606,21,Male,0.1,5.4,7.5,81.9,FPS,2.0,1.3,316.68,0.00,Medium,87
3607,20,Male,2.0,4.8,5.9,84.4,FPS,4.8,7.1,300.87,7.69,Medium,80
3608,24,Male,7.4,6.9,6.7,64.1,RPG,3.5,9.7,229.37,12.39,Low,39
3609,17,Female,7.4,9.3,6.6,94.2,Casual,1.8,10.2,216.58,14.05,Low,76
3610,23,Male,6.4,9.5,4.8,94.5,Casual,1.3,7.8,231.76,14.94,High,82
3611,20,Female,7.9,2.5,7.1,78.7,Casual,3.4,9.3,202.45,16.13,Low,27
3612,17,Female,6.5,3.4,6.2,85.1,Casual,1.5,10.5,259.23,13.47,Low,29
3613,21,Female,0.1,8.3,8.0,86.4,RPG,4.6,3.8,331.89,2.94,Medium,100
3614,23,Male,2.3,5.7,7.5,67.6,Casual,0.6,4.8,302.75,3.62,Medium,90
3615,19,Male,0.2,5.1,4.6,64.5,FPS,0.1,3.5,314.96,0.00,Medium,62
3616,17,Male,0.8,7.4,6.4,60.8,FPS,1.1,3.7,320.77,2.55,Medium,86
3617,20,Male,1.8,6.4,7.5,96.5,FPS,3.0,6.2,307.98,5.46,Medium,99
3618,17,Female,4.0,9.7,4.4,73.8,FPS,4.2,9.3,257.10,9.23,High,87
3619,17,Male,6.8,6.3,8.0,63.4,FPS,0.9,11.6,230.78,15.45,Low,52
3620,21,Female,6.9,5.2,5.1,78.6,Casual,2.9,7.9,242.57,16.98,Low,41
3621,24,Female,4.9,5.9,6.5,63.0,RPG,0.7,6.4,255.95,10.54,Medium,52
3622,19,Female,7.4,8.3,8.7,63.4,Casual,2.8,10.6,223.77,14.13,Low,74
3623,21,Male,4.0,6.5,6.9,79.6,Casual,0.1,9.3,280.24,10.68,Medium,70
3624,22,Male,7.1,6.8,6.1,80.4,Casual,2.8,9.3,226.40,11.07,Low,50
3625,21,Female,3.6,9.7,4.0,83.2,Casual,2.6,9.0,301.26,13.18,High,96
3626,23,Female,2.2,6.6,4.7,86.3,Casual,0.2,3.8,309.30,2.84,Medium,93
3627,19,Male,7.3,4.4,6.9,86.7,RPG,3.5,8.7,229.91,15.75,Low,41
3628,16,Male,3.1,7.2,6.5,77.3,RPG,2.9,8.7,295.30,9.31,Medium,89
3629,22,Male,4.0,6.9,5.8,85.7,Casual,3.1,5.8,273.51,7.40,Medium,73
3630,18,Female,2.6,1.1,8.6,72.2,Casual,2.7,6.0,284.28,9.52,Medium,54
3631,21,Male,5.3,5.2,5.7,77.7,Casual,3.6,7.9,276.18,16.03,Low,52
3632,17,Female,8.0,7.7,6.7,75.7,Casual,2.6,9.7,228.38,15.29,Low,58
3633,24,Male,0.2,5.5,6.8,73.2,RPG,4.6,4.4,308.66,3.90,Medium,70
3634,16,Female,7.2,8.0,6.6,69.5,Casual,4.7,13.0,238.20,15.33,Low,63
3635,21,Female,0.0,5.1,6.4,63.1,Casual,3.6,4.3,336.41,4.85,Medium,81
3636,21,Female,2.9,9.9,5.7,80.2,RPG,4.6,5.7,285.10,9.73,High,97
3637,20,Male,1.4,3.6,8.5,81.5,RPG,4.6,5.9,305.90,7.00,Medium,86
3638,20,Male,6.1,1.8,6.3,73.5,Casual,1.3,7.8,244.28,9.67,Low,30
3639,16,Male,0.4,4.9,6.6,99.0,RPG,5.0,4.3,318.72,1.66,Medium,81
3640,20,Female,4.4,5.9,7.3,82.3,Casual,1.3,7.8,257.06,9.48,Medium,72
3641,17,Female,2.4,4.1,4.3,95.6,FPS,0.1,5.2,283.72,4.93,Medium,62
3642,22,Female,1.1,3.2,7.9,82.8,RPG,4.8,5.8,303.74,7.15,Medium,73
3643,18,Male,6.2,7.1,6.6,67.6,RPG,1.1,7.8,247.64,9.51,Low,75
3644,19,Female,1.7,4.4,7.3,99.0,RPG,2.9,5.4,310.24,6.09,Medium,79
3645,18,Male,1.8,6.7,7.9,95.4,FPS,4.9,7.1,297.05,7.70,Medium,97
3646,18,Female,2.2,8.0,8.4,78.9,FPS,0.3,4.2,301.87,4.00,Medium,100
3647,19,Male,4.7,7.9,6.0,69.7,Casual,1.4,7.0,259.32,11.55,High,75
3648,20,Female,5.3,4.4,8.1,68.9,FPS,3.0,9.6,262.53,13.59,Low,56
3649,16,Male,0.1,6.1,5.3,92.2,FPS,3.8,5.0,330.31,2.17,Medium,75
3650,19,Male,1.9,5.1,7.3,62.8,Casual,4.0,4.4,295.69,7.24,Medium,77
3651,23,Female,3.5,8.8,4.5,85.5,RPG,4.4,6.3,282.11,7.21,High,78
3652,22,Male,2.7,8.9,4.1,85.6,Casual,0.8,7.4,282.22,9.85,High,86
3653,24,Female,7.1,4.1,4.5,67.3,RPG,1.9,9.5,241.02,15.62,Low,34
3654,20,Female,6.3,1.8,5.6,88.2,Casual,3.6,10.6,216.39,14.14,Low,24
3655,19,Female,5.0,2.5,4.2,88.2,RPG,3.6,6.8,243.62,10.47,Low,50
3656,23,Male,2.7,4.3,7.2,74.0,Casual,1.5,5.8,293.33,4.15,Medium,73
3657,24,Female,5.6,6.1,5.6,79.3,FPS,1.5,10.1,236.32,12.72,Low,50
3658,22,Female,6.8,6.9,7.7,93.3,FPS,1.6,10.1,234.11,12.91,Low,82
3659,22,Male,4.8,4.0,4.2,80.9,Casual,4.5,5.9,276.91,10.60,Medium,46
3660,20,Female,6.3,7.0,5.1,84.7,Casual,4.6,9.3,253.28,15.88,High,70
3661,19,Male,6.0,9.4,6.0,76.5,Casual,0.1,8.4,272.07,14.11,Low,82
3662,16,Male,4.6,6.9,5.9,66.0,FPS,1.6,6.1,265.91,8.47,Medium,63
3663,22,Male,2.5,2.4,4.7,99.9,RPG,2.0,3.6,289.17,4.99,Medium,63
3664,16,Male,6.0,6.2,9.0,81.3,FPS,4.9,7.2,248.46,13.11,Low,68
3665,16,Male,1.7,5.9,5.4,73.5,FPS,4.7,7.4,290.95,6.83,Medium,93
3666,20,Female,6.2,8.8,7.6,88.6,RPG,3.1,11.0,242.99,18.13,Low,86
3667,24,Female,6.4,4.2,5.1,84.8,Casual,0.2,12.1,230.11,16.98,Low,38
3668,21,Male,6.6,4.8,8.4,69.3,FPS,1.0,8.2,252.77,14.24,Low,58
3669,18,Female,3.8,6.4,5.9,95.1,FPS,2.2,7.6,282.02,9.69,Medium,88
3670,18,Female,1.5,5.7,8.5,62.8,FPS,4.8,3.0,289.92,3.09,Medium,92
3671,22,Female,0.8,7.5,5.7,84.2,Casual,0.5,1.9,303.75,2.17,High,92
3672,21,Female,6.0,1.4,4.0,79.1,RPG,4.0,9.3,252.51,15.00,Low,21
3673,24,Female,7.1,6.1,6.6,72.7,FPS,1.0,11.3,237.63,14.88,Low,43
3674,21,Male,5.2,2.1,6.6,93.1,Casual,2.5,6.5,246.98,11.90,Low,46
3675,20,Male,1.2,3.8,4.6,86.3,FPS,3.8,4.0,306.86,3.50,Medium,72
3676,22,Male,7.5,7.0,5.2,90.4,FPS,3.5,8.9,235.95,19.12,Low,45
3677,16,Female,7.9,2.4,7.9,76.6,FPS,3.9,10.7,231.08,17.82,Low,25
3678,22,Male,3.5,3.8,4.2,97.7,FPS,4.1,6.8,295.21,9.28,Medium,60
3679,18,Female,4.8,7.3,6.5,73.8,FPS,1.5,7.5,265.38,9.15,Medium,83
3680,24,Male,6.2,6.9,6.7,81.2,FPS,1.8,10.1,232.95,17.31,Low,67
3681,21,Female,5.9,1.8,7.4,97.4,RPG,4.1,9.8,238.67,14.75,Low,42
3682,24,Male,7.7,6.2,4.2,63.3,FPS,0.2,10.4,239.68,19.54,Low,31
3683,20,Male,0.9,2.3,6.9,64.4,FPS,2.6,3.9,325.07,2.95,Medium,59
3684,22,Male,4.7,3.3,4.0,99.8,FPS,4.6,7.9,263.85,10.90,Medium,46
3685,19,Male,5.5,5.1,5.3,98.9,FPS,4.4,8.4,257.34,9.78,Low,60
3686,22,Male,7.1,2.0,6.5,90.9,FPS,4.0,11.9,235.49,20.33,Low,31
3687,16,Female,7.0,9.9,8.6,79.4,FPS,0.1,8.7,233.14,15.57,Low,89
3688,22,Male,7.8,2.5,4.6,80.2,Casual,4.4,13.1,211.25,22.00,Low,8
3689,23,Male,4.1,8.0,4.9,70.3,RPG,4.6,6.8,275.57,8.83,High,71
3690,20,Female,6.7,8.5,7.4,77.3,Casual,3.3,11.3,258.02,16.55,Low,75
3691,17,Male,3.4,10.0,5.9,77.3,Casual,1.5,8.8,280.66,11.54,High,88
3692,20,Female,3.4,4.9,7.1,61.4,RPG,2.5,8.8,276.42,10.14,Medium,67
3693,21,Other,2.0,8.9,9.0,78.1,Casual,3.8,5.3,291.32,5.02,Medium,100
3694,17,Male,6.6,9.6,8.9,79.2,RPG,4.1,8.8,246.37,13.29,Low,92
3695,21,Male,7.9,2.6,5.8,86.6,RPG,1.7,11.9,236.83,17.10,Low,18
3696,21,Male,2.1,5.3,6.5,80.7,Casual,1.6,4.0,300.73,10.40,Medium,78
3697,16,Female,0.5,1.5,8.5,94.5,FPS,3.7,5.4,295.90,2.13,Medium,80
3698,16,Female,6.5,6.6,4.5,74.7,FPS,3.4,11.1,259.18,11.35,Low,49
3699,18,Female,5.0,6.2,6.3,76.4,FPS,2.6,9.9,268.81,12.48,Medium,59
3700,18,Female,7.7,2.8,5.9,82.9,Casual,2.1,10.9,226.04,16.99,Low,25
3701,19,Male,2.0,8.2,5.5,68.1,RPG,3.3,5.8,290.46,5.31,High,85
3702,17,Female,0.6,1.3,9.0,75.7,Casual,0.2,2.1,308.69,0.65,Medium,70
3703,24,Female,3.9,8.3,7.7,87.5,RPG,0.4,8.4,281.35,9.55,Medium,96
3704,22,Female,0.7,1.2,5.9,76.5,RPG,2.9,4.1,292.09,0.44,Medium,68
3705,22,Female,2.1,6.9,8.2,96.3,RPG,1.1,5.6,300.06,9.51,Medium,100
3706,21,Female,1.0,1.7,6.5,84.6,RPG,3.9,6.2,310.69,5.13,Medium,65
3707,18,Male,1.8,3.3,8.4,66.2,Casual,3.9,6.7,301.19,6.25,Medium,73
3708,21,Male,0.9,7.5,5.3,79.5,FPS,3.6,4.5,298.17,5.64,High,84
3709,23,Female,7.6,3.5,5.1,90.6,RPG,4.5,10.4,211.40,22.07,Low,22
3710,23,Male,2.2,5.6,5.2,85.7,FPS,0.7,5.5,315.68,5.27,Medium,75
3711,24,Female,3.6,9.2,6.7,95.4,RPG,1.3,6.3,278.73,9.09,Medium,99
3712,16,Male,7.2,1.5,5.5,90.0,RPG,1.3,9.0,253.08,16.86,Low,32
3713,16,Female,5.4,8.3,4.7,62.5,Casual,3.9,9.7,263.99,14.34,High,64
3714,18,Female,4.9,1.6,9.0,64.5,Casual,2.6,9.4,261.84,13.92,Medium,39
3715,18,Male,5.6,2.1,8.5,86.0,RPG,1.3,11.5,254.64,16.05,Low,47
3716,23,Female,6.6,2.1,7.2,69.5,FPS,0.7,9.9,251.24,14.08,Low,33
3717,16,Female,7.0,10.0,8.5,83.5,Casual,4.5,13.0,247.69,19.43,Low,95
3718,17,Female,5.1,2.6,8.7,91.7,FPS,3.5,7.1,263.08,11.03,Low,52
3719,17,Male,7.1,9.1,7.4,83.1,RPG,2.6,11.4,245.49,16.94,Low,75
3720,18,Male,4.3,9.9,6.6,76.6,FPS,4.8,10.3,280.04,12.77,Medium,93
3721,21,Male,2.2,4.5,8.4,85.9,FPS,4.3,6.4,296.66,5.12,Medium,77
3722,16,Male,7.0,6.7,6.8,65.7,RPG,0.9,10.3,229.48,16.58,Low,48
3723,17,Female,4.3,8.0,4.6,88.9,FPS,2.5,7.9,273.01,11.69,High,78
3724,16,Other,7.3,4.5,5.8,87.9,Casual,2.4,12.5,225.52,13.33,Low,38
3725,20,Female,0.3,2.5,6.2,80.6,RPG,4.2,6.0,312.36,6.29,Medium,60
3726,22,Female,3.2,4.9,8.7,71.2,RPG,0.8,6.5,285.82,6.36,Medium,72
3727,23,Female,7.6,8.0,7.3,91.9,FPS,2.3,12.4,228.25,18.14,Low,78
3728,16,Male,2.0,8.0,8.4,80.4,FPS,3.2,7.7,309.16,9.89,Medium,100
3729,22,Female,7.5,3.1,7.8,62.4,Casual,4.7,9.9,223.04,17.57,Low,25
3730,20,Male,7.6,2.6,5.6,96.7,Casual,4.5,11.1,207.16,19.08,Low,35
3731,16,Female,7.1,9.3,7.6,90.7,RPG,2.7,13.0,248.38,19.33,Low,89
3732,18,Male,4.5,1.4,5.0,83.4,RPG,3.0,7.3,266.36,9.42,Medium,41
3733,22,Male,5.2,7.6,6.0,77.5,RPG,4.3,9.3,258.79,10.34,Low,87
3734,16,Female,7.0,1.4,8.0,98.4,Casual,3.7,11.3,228.60,16.90,Low,39
3735,22,Female,6.2,8.5,7.1,91.0,Casual,4.4,8.0,226.64,14.73,Low,88
3736,20,Female,5.0,9.2,8.1,81.4,RPG,4.5,10.1,251.33,14.80,Low,95
3737,16,Female,7.9,3.7,5.3,86.1,Casual,4.2,10.9,231.38,18.81,Low,29
3738,16,Male,5.5,1.7,7.8,71.2,RPG,0.1,9.0,252.11,11.75,Low,41
3739,16,Female,7.8,5.3,5.0,67.8,FPS,1.6,12.0,223.07,19.46,Low,28
3740,24,Male,0.5,3.7,6.7,70.9,RPG,2.0,3.5,297.49,0.00,Medium,70
3741,18,Female,1.1,4.8,6.2,71.7,RPG,3.4,3.7,324.79,6.08,Medium,79
3742,20,Female,3.6,7.0,6.8,89.6,FPS,1.5,7.3,276.09,7.31,Medium,84
3743,24,Male,3.1,2.9,4.7,65.6,RPG,1.6,5.8,306.46,5.70,Medium,38
3744,21,Female,6.3,4.2,5.8,91.1,RPG,2.0,9.4,248.55,19.08,Low,46
3745,24,Female,1.3,8.0,7.3,80.9,Casual,4.8,2.8,320.15,3.44,Medium,100
3746,23,Male,7.8,6.8,6.8,75.4,Casual,2.2,13.0,219.10,17.72,Low,50
3747,23,Female,2.5,3.9,6.7,72.0,Casual,0.7,5.6,274.62,4.26,Medium,75
3748,16,Female,3.4,7.0,6.6,80.5,FPS,0.0,4.8,276.98,8.45,Medium,96
3749,24,Female,2.2,7.9,8.7,72.7,RPG,1.2,7.2,299.20,8.46,Medium,100
3750,21,Male,4.6,6.3,8.7,77.2,RPG,4.7,5.7,271.13,9.11,Medium,67
3751,24,Male,0.5,3.2,5.8,89.6,FPS,4.8,4.5,318.31,0.00,Medium,74
3752,18,Female,1.2,1.0,5.8,85.0,FPS,2.7,5.7,328.52,7.91,Medium,55
3753,18,Male,6.0,8.2,6.8,89.9,FPS,3.2,7.9,252.28,12.34,Low,79
3754,21,Other,1.5,8.4,4.5,88.5,FPS,4.0,3.2,299.02,3.19,High,100
3755,24,Male,1.9,7.3,5.5,92.6,Casual,0.3,3.5,295.10,4.47,High,94
3756,22,Female,6.3,1.7,5.2,68.1,FPS,1.9,12.3,235.87,14.05,Low,17
3757,18,Female,0.8,6.3,5.1,99.8,FPS,3.2,5.5,313.93,6.44,Medium,91
3758,18,Male,3.5,8.4,7.2,79.0,FPS,4.5,6.1,288.82,9.73,Medium,98
3759,17,Male,0.2,4.5,5.9,88.7,Casual,3.6,2.9,331.93,2.68,Medium,78
3760,24,Female,2.8,2.8,4.9,87.1,FPS,1.8,7.0,283.79,12.28,Medium,50
3761,18,Female,5.6,6.3,8.4,82.7,FPS,4.6,8.9,252.39,11.43,Low,70
3762,20,Male,0.7,8.4,8.4,99.8,FPS,3.3,3.1,304.94,5.17,Medium,100
3763,24,Female,7.1,1.4,8.3,68.7,FPS,4.2,8.4,244.36,10.42,Low,23
3764,23,Male,7.3,6.4,6.0,76.9,FPS,1.9,12.2,220.29,18.31,Low,51
3765,17,Male,0.8,6.8,4.3,65.1,Casual,0.0,6.3,302.70,8.92,Medium,83
3766,18,Female,7.9,6.4,4.5,67.3,FPS,0.8,10.0,183.26,14.78,Low,23
3767,17,Male,2.4,6.9,5.4,88.5,FPS,4.6,3.7,279.65,8.71,Medium,89
3768,23,Female,0.7,6.7,5.1,60.2,FPS,0.2,2.3,306.05,0.00,Medium,79
3769,21,Male,0.0,2.2,8.4,95.6,Casual,3.0,3.1,314.41,5.77,Medium,80
3770,21,Male,3.3,3.1,8.9,85.3,FPS,2.1,5.8,267.81,6.87,Medium,70
3771,24,Male,5.0,6.6,8.1,77.6,Casual,2.2,6.4,248.22,9.28,Low,73
3772,23,Female,2.7,1.2,7.7,73.3,Casual,2.0,5.9,300.70,5.88,Medium,55
3773,19,Female,6.7,6.7,6.9,65.1,RPG,0.3,8.7,231.92,14.45,Low,60
3774,19,Female,5.7,7.0,7.9,96.9,Casual,0.6,7.1,233.15,11.82,Low,84
3775,24,Male,2.8,3.2,8.7,88.5,RPG,0.3,7.1,275.97,7.64,Medium,71
3776,16,Male,5.9,6.4,7.0,73.5,RPG,0.3,9.7,239.26,14.30,Low,69
3777,17,Female,7.5,5.8,4.8,62.8,RPG,0.4,12.7,229.06,18.08,Low,35
3778,17,Male,0.7,3.4,4.8,73.0,RPG,3.5,3.3,314.72,2.75,Medium,48
3779,21,Female,2.5,5.2,6.9,67.4,FPS,0.6,4.1,277.06,4.86,Medium,66
3780,19,Male,3.7,9.2,5.7,91.5,RPG,1.3,6.5,278.48,9.68,High,95
3781,18,Female,4.0,4.8,8.6,88.8,Casual,3.3,8.9,286.24,11.16,Medium,69
3782,18,Male,4.3,6.7,7.1,79.9,FPS,0.6,6.6,278.08,10.44,Medium,67
3783,18,Female,2.4,1.3,7.4,95.4,Casual,4.6,4.7,296.87,5.96,Medium,72
3784,21,Male,5.3,1.7,4.0,67.2,FPS,2.4,7.1,260.00,10.16,Low,14
3785,23,Male,5.2,1.7,6.5,78.1,Casual,4.8,11.1,254.91,13.43,Low,40
3786,22,Male,4.6,8.0,6.2,88.4,RPG,1.0,10.5,278.75,11.60,Medium,77
3787,19,Male,0.9,4.2,7.5,62.7,RPG,0.2,5.2,313.37,0.00,Medium,76
3788,19,Male,3.8,3.1,5.9,74.9,Casual,3.0,5.9,266.12,10.67,Medium,51
3789,17,Female,2.9,7.7,8.9,82.9,Casual,1.6,7.7,284.29,8.63,Medium,87
3790,16,Female,3.9,2.5,7.4,74.7,FPS,2.9,7.9,266.08,9.78,Medium,50
3791,24,Female,7.4,3.2,7.3,79.2,Casual,2.4,12.1,230.17,18.16,Low,31
3792,17,Female,3.8,4.9,8.6,84.3,FPS,2.3,9.1,286.07,8.82,Medium,76
3793,23,Female,0.1,4.0,9.0,74.7,RPG,4.3,2.7,316.92,4.23,Medium,84
3794,24,Male,3.5,6.3,5.0,64.2,Casual,1.0,9.1,269.93,12.22,Medium,62
3795,19,Male,6.6,4.0,8.1,65.6,FPS,2.5,12.1,251.57,13.56,Low,37
3796,23,Male,6.2,4.5,4.8,81.1,FPS,2.1,10.0,257.89,13.09,Low,42
3797,24,Female,4.1,8.8,6.3,67.0,RPG,3.4,8.5,262.83,11.78,Medium,86
3798,20,Male,2.0,9.0,4.5,95.6,FPS,0.3,5.1,310.80,6.02,High,100
3799,22,Male,3.7,8.5,7.1,93.4,FPS,2.7,8.0,284.99,9.54,Medium,92
3800,19,Female,4.5,8.8,6.3,74.0,RPG,2.4,8.3,260.36,11.77,Medium,79
3801,16,Male,8.0,6.1,7.1,93.2,RPG,4.9,10.6,236.19,13.56,Low,43
3802,18,Female,5.2,6.8,7.4,81.3,RPG,3.8,7.8,245.88,9.76,Low,73
3803,20,Female,5.6,6.0,7.1,66.4,RPG,0.8,9.8,248.58,12.03,Low,67
3804,18,Male,3.9,8.1,5.5,84.6,Casual,2.6,9.7,261.89,12.28,High,84
3805,22,Male,2.8,6.0,8.2,87.2,Casual,3.9,4.9,276.15,2.38,Medium,82
3806,24,Female,6.5,2.0,6.8,63.4,Casual,2.6,9.5,250.51,14.84,Low,35
3807,21,Female,4.0,8.3,6.5,72.6,FPS,1.8,9.0,272.33,9.68,Medium,75
3808,16,Male,8.0,7.9,8.9,60.2,FPS,1.9,9.6,213.37,18.03,Low,68
3809,22,Female,3.7,8.4,5.4,72.7,Casual,1.8,9.6,270.18,11.92,High,77
3810,18,Female,0.5,2.7,6.6,73.4,RPG,0.1,4.9,306.87,6.67,Medium,69
3811,20,Male,5.5,3.4,7.4,85.2,Casual,3.7,11.0,256.99,11.35,Low,59
3812,19,Male,0.4,3.7,4.6,68.0,RPG,3.1,5.6,338.29,1.69,Medium,55
3813,20,Female,2.0,5.6,5.8,61.2,Casual,1.3,6.9,298.06,6.54,Medium,79
3814,20,Male,2.8,2.2,8.0,72.6,FPS,3.2,4.0,288.76,9.06,Medium,61
3815,21,Female,5.9,4.5,5.2,93.0,RPG,1.5,9.0,264.37,14.23,Low,44
